first_name,last_name,nickname,wins,losses,draws,belt,height_cm,weight_lbs,reach_in,stance,dob,url,reach,weight,elo
Khabib,Nurmagomedov,The Eagle,29,0,0,False,178,155,70.0,Orthodox,"Sep 20, 1988",http://ufcstats.com/fighter-details/032cc3922d871c7f,70,155,1737
Said,Nurmagomedov,,18,4,0,False,173,135,70.0,Orthodox,"Apr 05, 1992",http://ufcstats.com/fighter-details/0fd5f4b838e890cc,70,135,1570
Umar,Nurmagomedov,,18,1,0,False,173,135,69.0,Orthodox,"Jan 03, 1996",http://ufcstats.com/fighter-details/2b6fc1c02736833d,69,135,1605
Adilet,Nurmatov,Kok-Zhal,13,2,0,False,,155,,,"Aug 02, 1997",http://ufcstats.com/fighter-details/689502703bbfe5f2,,155,1500
Kennedy,Nzechukwu,African Savage,14,5,0,False,196,236,83.0,Southpaw,"Jun 13, 1992",http://ufcstats.com/fighter-details/8667caa0451d245b,83,236,1550
Jake,O'Brien,Irish,15,4,0,False,190,205,76.0,Orthodox,"Sep 25, 1984",http://ufcstats.com/fighter-details/20bcc9966affb19c,76,205,1500
TJ,O'Brien,The Spider,20,8,0,False,188,155,,Orthodox,"Jan 01, 1987",http://ufcstats.com/fighter-details/d25b93992f285953,,155,1500
Sean,O'Connell,The Real OC,17,9,0,False,185,205,74.0,Orthodox,"Sep 02, 1983",http://ufcstats.com/fighter-details/cb52f9490c2dc069,74,205,1500
Dan,O'Connor,Johnny Irish,6,6,0,False,163,115,,,"Nov 17, 1982",http://ufcstats.com/fighter-details/69ea0119f6f0dfe0,,115,1500
Sean,O'Haire,,4,2,0,False,196,270,,Orthodox,"Feb 25, 1971",http://ufcstats.com/fighter-details/46effbd1135423c5,,270,1500
Sean,O'Malley,Suga,18,3,0,False,180,135,72.0,Switch,"Oct 24, 1994",http://ufcstats.com/fighter-details/b50a426a33da0012,72,135,1500
Jeremiah,O'Neal,,13,25,0,False,173,260,,,"Oct 25, 1977",http://ufcstats.com/fighter-details/338fda4ec7034c5d,,260,1500
Chuck,O'Neil,Cold Steel,17,9,0,False,188,170,,,"Sep 22, 1985",http://ufcstats.com/fighter-details/56bc9ccb609df534,,170,1500
Casey,O'Neill,King,10,2,0,False,168,125,69.0,Orthodox,"Oct 07, 1997",http://ufcstats.com/fighter-details/04835018f90b118c,69,125,1500
Brendan,O'Reilly,Badger,6,3,0,False,170,170,69.0,Orthodox,"Jun 24, 1987",http://ufcstats.com/fighter-details/494b0bfdbac74502,69,170,1500
Takahiro,Oba,,5,7,1,False,173,200,,Southpaw,,http://ufcstats.com/fighter-details/7139cd2ae4bf6a29,,200,1500
Nobuhiro,Obiya,,12,5,1,False,173,145,,Orthodox,"Jan 15, 1981",http://ufcstats.com/fighter-details/6e3282d57d2467a0,,145,1500
Jose,Ochoa,Kalzifer,8,1,0,False,170,125,67.0,Southpaw,"Dec 31, 2000",http://ufcstats.com/fighter-details/88be62d6c1e6dadb,67,125,1502
Christian,Ocon,,2,1,0,False,173,135,69.0,Orthodox,"Feb 05, 1996",http://ufcstats.com/fighter-details/2d6d6ffe5a446ea2,69,135,1500
Richard,Odoms,The Black Eagle,13,3,0,False,196,265,,Orthodox,"May 08, 1975",http://ufcstats.com/fighter-details/f43907e75f8d9baa,,265,1500
Volkan,Oezdemir,No Time,20,8,0,False,188,205,75.0,Orthodox,"Sep 19, 1989",http://ufcstats.com/fighter-details/0845c81e37d3bcb3,75,205,1547
Kaan,Ofli,Genghis,12,4,1,False,170,145,66.0,Orthodox,"Jun 19, 1993",http://ufcstats.com/fighter-details/7facc9c45d792985,66,145,1463
Naoya,Ogawa,,7,2,0,False,193,255,,Orthodox,"Mar 31, 1968",http://ufcstats.com/fighter-details/4b2390cfaceb91d8,,255,1500
Trey,Ogden,Shamurai,18,7,0,False,180,155,72.0,Orthodox,"Nov 14, 1989",http://ufcstats.com/fighter-details/cfc3e7bb44685289,72,155,1503
Andy,Ogle,The Little Axe,9,6,0,False,173,145,69.0,Orthodox,"Feb 16, 1989",http://ufcstats.com/fighter-details/b6c4451cb13c9303,69,145,1424
Ho Taek,Oh,Spider,7,2,1,False,,155,,,"Jul 20, 1993",http://ufcstats.com/fighter-details/5c020ee6ab450870,,155,1500
Michiyoshi,Ohara,,0,2,0,False,178,205,,Orthodox,,http://ufcstats.com/fighter-details/6a8a06b542e1516d,,205,1500
Koji,Oishi,,25,10,10,False,173,170,,Orthodox,"May 31, 1977",http://ufcstats.com/fighter-details/01daf32100ed7517,,170,1466
Takayuki,Okada,Giant Ochiai,3,3,2,False,185,290,,Orthodox,,http://ufcstats.com/fighter-details/32541eb5d12668b4,,290,1500
Yushin,Okami,Thunder,34,12,0,False,188,170,75.0,Southpaw,"Jul 21, 1981",http://ufcstats.com/fighter-details/acff437707625fc7,75,170,1586
JJ,Okanovich,The Bosnian Bomber,7,1,0,False,180,155,76.0,Orthodox,"Nov 04, 1990",http://ufcstats.com/fighter-details/aa40fe6038db56cb,76,155,1500
Bolaji,Oki,The Zulu Warrior,10,2,0,False,178,155,73.0,Orthodox,"Nov 15, 1995",http://ufcstats.com/fighter-details/4bdedbdeedff7d1d,73,155,1520
Kazuki,Okubo,,7,9,0,False,180,175,,Orthodox,,http://ufcstats.com/fighter-details/33454ad90754cb49,,175,1500
Masakatsu,Okuda,,8,5,0,False,,,,,,http://ufcstats.com/fighter-details/02a65a55f25fb4f3,,,1500
Aleksei,Oleinik,The Boa Constrictor,60,17,1,False,188,240,80.0,Orthodox,"Jun 20, 1977",http://ufcstats.com/fighter-details/98c23cb6da5b3352,80,240,1516
Cezary,Oleksiejczuk,,15,3,0,False,,185,,,"Jan 06, 2000",http://ufcstats.com/fighter-details/084532da3d25f3b8,,185,1500
Michal,Oleksiejczuk,Hussar,20,9,0,False,183,185,74.0,Southpaw,"Feb 22, 1995",http://ufcstats.com/fighter-details/0d65c432720accb9,74,185,1521
Alex,Oliveira,Cowboy,22,12,1,False,180,170,76.0,Orthodox,"Feb 21, 1988",http://ufcstats.com/fighter-details/57b10fca4f9c9a7a,76,170,1497
Bruno,Oliveira,,8,2,0,False,193,205,80.0,Orthodox,"May 02, 1984",http://ufcstats.com/fighter-details/1e85912c9bab7e2b,80,205,1500
Charles,Oliveira,Do Bronxs,35,11,0,False,178,155,74.0,Orthodox,"Oct 17, 1989",http://ufcstats.com/fighter-details/07225ba28ae309b6,74,155,1698
Ednaldo,Oliveira,Lula,17,3,1,False,196,205,,Orthodox,"Feb 19, 1984",http://ufcstats.com/fighter-details/acd9513399a8b09b,,205,1462
Jorge,Oliveira,,5,3,1,False,185,205,,,,http://ufcstats.com/fighter-details/bec2746f033802c3,,205,1500
Maria,Oliveira,Spider-Girl,13,7,0,False,168,115,69.0,Orthodox,"Dec 12, 1996",http://ufcstats.com/fighter-details/37d752ec41ed84bb,69,115,1459
Rafaello,Oliveira,Tractor,17,8,0,False,173,155,71.0,Orthodox,"Jan 26, 1982",http://ufcstats.com/fighter-details/15b1b21cd743d652,71,155,1440
Ravena,Oliveira,Kenoudy,7,2,1,False,165,115,65.0,Orthodox,"Feb 20, 1997",http://ufcstats.com/fighter-details/4948e412fa6ab67d,65,115,1481
Saimon,Oliveira,,18,6,0,False,163,135,72.0,Orthodox,"Apr 21, 1991",http://ufcstats.com/fighter-details/72ea1984c52019b5,72,135,1443
Vinicius,Oliveira,LokDog,22,3,0,False,175,135,70.0,Switch,"Nov 30, 1995",http://ufcstats.com/fighter-details/18d01f7f8338ae72,70,135,1566
Wendell,Oliveira Marques,The Machine,29,10,0,False,178,170,,Orthodox,"Jun 01, 1983",http://ufcstats.com/fighter-details/32c03df3c9760069,,170,1460
Felipe,Olivieri,,14,5,0,False,175,155,,Orthodox,"Apr 12, 1985",http://ufcstats.com/fighter-details/948880beac71f028,,155,1478
Andy,Ologun,,3,1,0,False,183,154,,Orthodox,"Jun 12, 1983",http://ufcstats.com/fighter-details/e96d8538d3f9d0ed,,154,1500
Shana,Olsen,Rock Solid,5,2,0,False,170,145,,,"Dec 17, 1980",http://ufcstats.com/fighter-details/dfbb95ca0c143988,,145,1500
Cameron,Olson,Cap ftn Crunch,7,3,0,False,185,205,75.0,Orthodox,"Nov 22, 1989",http://ufcstats.com/fighter-details/5a9104718439ef44,75,205,1500
Casey,Olson,The Underdog,14,5,0,False,170,145,,Orthodox,,http://ufcstats.com/fighter-details/7613773461b276f4,,145,1500
Dennis,Olson,,14,11,0,False,183,170,,,,http://ufcstats.com/fighter-details/8e0709784259402d,,170,1500
Gadzhi,Omargadzhiev,,13,2,0,False,185,170,71.0,Switch,"Feb 24, 1993",http://ufcstats.com/fighter-details/684d3aee255a3d09,71,170,1461
Alan,Omer,,20,5,0,False,178,145,,Orthodox,"Sep 14, 1988",http://ufcstats.com/fighter-details/f2ad06f1007c481a,,145,1461
Daniel,Omielanczuk,,19,8,1,False,183,247,74.0,Southpaw,"Aug 31, 1982",http://ufcstats.com/fighter-details/470fedbc8563ac47,74,247,1482
Michihiro,Omigawa,,17,14,1,False,168,145,68.0,Orthodox,"Dec 19, 1975",http://ufcstats.com/fighter-details/9f842be1a5337be6,68,145,1415
David,Onama,,14,2,0,False,180,145,74.0,Orthodox,"Jun 07, 1994",http://ufcstats.com/fighter-details/ffe9703408fb5964,74,145,1582
Charlie,Ontiveros,American Bad Boy,11,9,0,False,188,155,74.0,Switch,"Jul 04, 1991",http://ufcstats.com/fighter-details/318572f6f74b760d,74,155,1446
Chibwikem,Onyenegecha,,5,0,0,False,190,185,,Orthodox,"Apr 18, 1994",http://ufcstats.com/fighter-details/887e09328cd63df1,,185,1500
Myktybek,Orolbai,,14,2,1,False,178,155,74.0,Orthodox,"Feb 10, 1998",http://ufcstats.com/fighter-details/bf2c8e01b07d3eb1,74,155,1543
Sam,Oropeza,,13,3,0,False,188,170,,,,http://ufcstats.com/fighter-details/6b8db407d49c6e4b,,170,1500
Brian,Ortega,T-City,16,4,0,False,173,145,69.0,Switch,"Feb 21, 1991",http://ufcstats.com/fighter-details/def8166ff24bd237,69,145,1599
Dustin,Ortiz,,19,8,0,False,165,125,65.0,Orthodox,"Dec 25, 1988",http://ufcstats.com/fighter-details/f53c1f4ceeed8c08,65,125,1550
Jorge,Ortiz,The Naked Man,18,9,1,False,183,185,,Orthodox,,http://ufcstats.com/fighter-details/9c5828c6fd9dc948,,185,1500
Tito,Ortiz,The People fts Champ,19,12,1,False,190,205,74.0,Orthodox,"Jan 23, 1975",http://ufcstats.com/fighter-details/2f732dd9210d301f,74,205,1542
Kenji,Osawa,,20,11,2,False,170,135,66.0,Orthodox,"Nov 04, 1976",http://ufcstats.com/fighter-details/8eb239a52fc4ec14,66,135,1500
Ode,Osbourne,The Jamaican Sensation,13,8,0,False,170,125,73.0,Southpaw,"Jan 09, 1992",http://ufcstats.com/fighter-details/6d68c1afe954f121,73,125,1482
Kurt,Osiander,,4,1,0,False,,185,,,,http://ufcstats.com/fighter-details/f84dfc5a8d178403,,185,1500
Nick,Osipczak,,6,3,0,False,188,170,76.0,Orthodox,"Dec 30, 1984",http://ufcstats.com/fighter-details/5b407acfe0ef9b76,76,170,1479
Nissen,Osterneck,,12,4,0,False,188,185,,Orthodox,"May 01, 1981",http://ufcstats.com/fighter-details/d632d156c0549e07,,185,1479
Rachael,Ostovich,,4,6,0,False,160,125,62.0,Orthodox,"Feb 25, 1991",http://ufcstats.com/fighter-details/01784fbc27c68b14,62,125,1459
Pedro,Otavio,Te Pedro,19,8,0,False,190,245,,Orthodox,,http://ufcstats.com/fighter-details/4512e46543b960ad,,245,1500
Alexander,Otsuka,The Diet Butcher,5,13,0,False,185,205,,Orthodox,"Jul 17, 1971",http://ufcstats.com/fighter-details/865aa315ea62c511,,205,1500
Takafumi,Otsuka,,22,13,2,False,168,139,,Orthodox,,http://ufcstats.com/fighter-details/6b8f28da9a483049,,139,1500
Quemuel,Ottoni,,12,3,0,False,183,155,72.0,Orthodox,"Oct 22, 1992",http://ufcstats.com/fighter-details/7ce21433c2a53168,72,155,1500
Zak,Ottow,The Barbarian,17,7,0,False,180,170,72.0,Orthodox,"Dec 22, 1986",http://ufcstats.com/fighter-details/47cd337b86b1af92,72,170,1506
Artur,Oumakhanov,,9,6,0,False,170,154,,Orthodox,"Feb 27, 1979",http://ufcstats.com/fighter-details/1ef0eae31904e534,,154,1500
Sidney,Outlaw,,8,4,0,False,173,170,74.0,Orthodox,"Apr 11, 1992",http://ufcstats.com/fighter-details/871ce0b4a01922b6,74,170,1500
Alistair,Overeem,The Demolition Man,47,19,0,False,193,265,80.0,Orthodox,"May 17, 1980",http://ufcstats.com/fighter-details/b4ad3a06ee4d660c,80,265,1598
Valentijn,Overeem,,30,32,0,False,190,230,,Orthodox,"Aug 17, 1976",http://ufcstats.com/fighter-details/20e403a1acfef130,,230,1500
Craig,Oxley,,0,3,0,False,175,155,,,"Feb 14, 1973",http://ufcstats.com/fighter-details/4bb9d7a32d02a03e,,155,1500
Shungo,Oyama,,14,19,0,False,180,185,,Southpaw,"Apr 11, 1974",http://ufcstats.com/fighter-details/47b7e4e60813b7b2,,185,1500
Ren,Ozaki,,6,1,2,False,170,135,68.0,Orthodox,"Dec 15, 2001",http://ufcstats.com/fighter-details/8997ee20b6a43d76,68,135,1500
Alptekin,Ozkilic,The Turkish Delight,9,5,0,False,165,125,65.0,Orthodox,"Mar 27, 1986",http://ufcstats.com/fighter-details/e18a19001a3f7c7d,65,125,1463
Raquel,Pa'aluhi,Rocky,6,5,0,False,170,135,,,,http://ufcstats.com/fighter-details/373be586f370d400,,135,1500
Nick,Pace,,8,3,0,False,170,135,68.0,Orthodox,"Apr 17, 1987",http://ufcstats.com/fighter-details/8cb76103cd8a1562,68,135,1479
Angel,Pacheco,,7,3,0,False,173,135,70.0,Orthodox,"Jan 13, 1992",http://ufcstats.com/fighter-details/07797f10b9569cfc,70,135,1479
Larissa,Pacheco,,10,2,0,False,170,135,,Orthodox,"Sep 07, 1994",http://ufcstats.com/fighter-details/16b89be2f5c16fba,,135,1462
Teemu,Packalen,Pacu,8,3,0,False,185,155,75.0,Orthodox,"May 22, 1987",http://ufcstats.com/fighter-details/8f4eeaf7a0df7c1a,75,155,1463
George,Pacurariu,Constantine,10,5,0,False,170,135,,,"Jul 28, 1984",http://ufcstats.com/fighter-details/c51da79b0346b5b7,,135,1500
Cyrillo,Padilha,,3,3,0,False,180,155,,,"Jan 23, 1978",http://ufcstats.com/fighter-details/856c4d2668a875f9,,155,1500
Chris,Padilla,Taco,16,6,0,False,175,155,74.0,Orthodox,"Sep 14, 1995",http://ufcstats.com/fighter-details/06626b6287e1ae1e,74,155,1555
Fernando,Padilla,El Valiente,16,6,0,False,185,145,76.0,Orthodox,"Dec 15, 1996",http://ufcstats.com/fighter-details/d2f43cfaf8ca3560,76,145,1503
Gary,Padilla,,12,6,0,False,180,205,,,"May 04, 1980",http://ufcstats.com/fighter-details/01dd4cdc2446f665,,205,1500
Damacio,Page,The Angel of Death,19,10,0,False,168,135,66.0,Orthodox,"Sep 30, 1982",http://ufcstats.com/fighter-details/c96e2ae6021144a1,66,135,1440
Michael,Page,Venom,23,3,0,False,190,185,79.0,Switch,"Apr 07, 1987",http://ufcstats.com/fighter-details/a67d071163962af8,79,185,1535
Dustin,Pague,The Disciple,12,11,0,False,175,135,74.0,Orthodox,"Aug 05, 1987",http://ufcstats.com/fighter-details/55f80a8aeffcdb33,74,135,1428
Josh,Paiva,,8,2,0,False,168,125,,,"Apr 05, 1991",http://ufcstats.com/fighter-details/1e12c1dbbb1e2dda,,125,1500
Raulian,Paiva,,21,5,0,False,173,135,69.0,Orthodox,"Oct 17, 1995",http://ufcstats.com/fighter-details/82b4e942781b1046,69,135,1490
Dinis,Paiva Jr.,Sweetbread,13,8,0,False,175,145,71.0,Southpaw,"May 26, 1988",http://ufcstats.com/fighter-details/ad3a5e465c76e499,71,145,1500
Fredson,Paixao,,10,5,0,False,168,145,66.0,Orthodox,"May 13, 1979",http://ufcstats.com/fighter-details/320edfb0332b7073,66,145,1480
Luis,Pajuelo,Corazon de Leon,8,2,0,False,178,145,69.0,Orthodox,"Dec 18, 1994",http://ufcstats.com/fighter-details/e530df53922f413e,69,145,1480
Jose,Palacios,,3,2,0,False,175,145,,Orthodox,,http://ufcstats.com/fighter-details/de20ffb3fc2e7629,,145,1500
Ricky,Palacios,El Gallero,10,1,0,False,168,145,,Orthodox,"Jul 05, 1987",http://ufcstats.com/fighter-details/797ddccda75f169f,,145,1500
Bart,Palaszewski,Bartimus,36,17,0,False,175,145,70.0,Orthodox,"May 30, 1983",http://ufcstats.com/fighter-details/4304992c2acc187b,70,145,1464
Sasha,Palatnikov,,6,4,0,False,185,170,72.0,Switch,"Mar 15, 1989",http://ufcstats.com/fighter-details/a6c20202c701e5ca,72,170,1477
Soa,Palelei,The Hulk,22,5,0,False,193,265,81.0,Orthodox,"Jul 12, 1977",http://ufcstats.com/fighter-details/60029bcf496bd707,81,265,1514
Rousimar,Palhares,Toquinho,19,8,0,False,173,170,71.0,Orthodox,"Feb 26, 1980",http://ufcstats.com/fighter-details/8ddf9c51c5fdea75,71,170,1570
Tulio,Palhares,,2,16,0,False,,180,,,,http://ufcstats.com/fighter-details/e8c170a64dc920ac,,180,1520
Stephen,Palling,Bozo,11,7,1,False,163,143,,,"Jan 29, 1967",http://ufcstats.com/fighter-details/ab7c212de9f66af0,,143,1500
Eduardo,Pamplona,,16,4,0,False,180,170,,,"Feb 20, 1973",http://ufcstats.com/fighter-details/f31c0905045fa100,,170,1500
Ruel,Panales,,6,2,0,False,165,125,67.0,Southpaw,"Dec 07, 1996",http://ufcstats.com/fighter-details/2742f028399bf8c7,67,125,1500
Yuri,Panferov,The Russian Polar Bear,6,1,0,False,185,185,72.0,Orthodox,"Aug 30, 1996",http://ufcstats.com/fighter-details/36d811b015635b67,72,185,1500
Alexandre,Pantoja,The Cannibal,30,5,0,True,165,125,67.0,Orthodox,"Apr 16, 1990",http://ufcstats.com/fighter-details/a0f0004aadf10b71,67,125,1685
Jared,Papazian,The Jackhammer,20,13,0,False,173,135,67.0,Southpaw,"Feb 01, 1988",http://ufcstats.com/fighter-details/edad57b3dddf2168,67,135,1442
Kathryn,Paprocki,,3,2,0,False,160,115,63.0,Orthodox,"Apr 28, 1993",http://ufcstats.com/fighter-details/bd381cde8426077a,63,115,1500
Joe,Pardo,,4,6,0,False,185,210,,Southpaw,,http://ufcstats.com/fighter-details/74fefd43f073cd2f,,210,1480
Bryan,Pardoe,Pain Inducer,13,16,0,False,185,205,,Orthodox,,http://ufcstats.com/fighter-details/56116537d71a578c,,205,1500
Remco,Pardoel,Grizzly,9,6,1,False,190,260,,Southpaw,,http://ufcstats.com/fighter-details/749685d24e2cac50,,260,1522
Ido,Pariente,,13,6,0,False,173,155,,Orthodox,,http://ufcstats.com/fighter-details/7573d25a078b5732,,155,1500
Josh,Parisian,,15,8,0,False,193,265,79.0,Orthodox,"Jun 28, 1989",http://ufcstats.com/fighter-details/b5da8f7d05e85a55,79,265,1443
Karo,Parisyan,The Heat,24,11,0,False,178,170,72.0,Orthodox,"Aug 28, 1982",http://ufcstats.com/fighter-details/349aaa3da11eb587,72,170,1561
EoJin,Park,Young Boss,9,2,1,False,183,145,71.0,Orthodox,"Dec 26, 2001",http://ufcstats.com/fighter-details/f79e7f138bf50cc0,71,145,1500
Harvey,Park,Fightbot,12,3,0,False,183,155,70.0,Orthodox,"Mar 22, 1986",http://ufcstats.com/fighter-details/b709b534b6873744,70,155,1500
HyunSung,Park,Peace of Mind,10,0,0,False,170,125,66.0,Orthodox,"Nov 04, 1995",http://ufcstats.com/fighter-details/b671bdf981ad527d,66,125,1555
JaeHyun,Park,The First Prospect,8,3,0,False,173,155,73.0,Orthodox,"Dec 12, 2001",http://ufcstats.com/fighter-details/fe1595732dfb08fc,73,155,1500
JunYong,Park,The Iron Turtle,19,6,0,False,178,185,73.0,Orthodox,"Feb 27, 1991",http://ufcstats.com/fighter-details/285ae0b4a68221f4,73,185,1602
Won Sik,Park,Parky,11,7,1,False,180,154,,Orthodox,,http://ufcstats.com/fighter-details/9df394db5ca103eb,,154,1500
Norman,Parke,Stormin ft,23,6,1,False,180,155,70.0,Southpaw,"Dec 22, 1986",http://ufcstats.com/fighter-details/14ff46596ad80609,70,155,1530
Larry,Parker,,13,6,1,False,180,205,,Orthodox,,http://ufcstats.com/fighter-details/c0231720fe516994,,205,1500
Ryan,Parker,,0,1,0,False,190,235,,Southpaw,,http://ufcstats.com/fighter-details/6a0b80a24f22e152,,235,1480
Tyra,Parker,,4,5,0,False,165,115,,Orthodox,,http://ufcstats.com/fighter-details/64be3dc99eaa42b6,,115,1500
Mick,Parkin,,10,1,0,False,193,265,79.0,Orthodox,"Oct 02, 1995",http://ufcstats.com/fighter-details/0d5cc0170c1a7e71,79,265,1557
Willie,Parks,Slick,5,2,0,False,178,185,,,"Nov 04, 1983",http://ufcstats.com/fighter-details/86ad0ae839331bd7,,185,1500
Jonny,Parsons,The Sluggernaut,9,3,0,False,175,170,69.0,Orthodox,"Sep 06, 1991",http://ufcstats.com/fighter-details/2975297f505e9447,69,170,1521
Jordan,Parsons,Pretty Boy,11,2,0,False,175,145,,,"Aug 26, 1990",http://ufcstats.com/fighter-details/8b2a18d3c6735083,,145,1500
Preston,Parsons,Pressure,11,6,0,False,180,170,71.0,Orthodox,"Jul 15, 1995",http://ufcstats.com/fighter-details/9fe7af8b3fbe00a0,71,170,1469
Onassis,Parungao,,2,1,0,False,180,200,,,,http://ufcstats.com/fighter-details/96d173b7f92aa520,,200,1520
Ramona,Pascual,,6,5,0,False,170,135,66.0,Southpaw,"Sep 23, 1988",http://ufcstats.com/fighter-details/3eb4dc9a7d4ac906,66,135,1443
Billy,Pasulatan,,10,3,0,False,165,125,66.0,Switch,"Aug 07, 1991",http://ufcstats.com/fighter-details/e5a59983f4603621,66,125,1500
Guilherme,Pat,Kong,5,0,0,False,,265,,,,http://ufcstats.com/fighter-details/ba15006c804a8de0,,265,1500
Jhonoven,Pati,The Samoan Savage,6,4,0,False,185,185,75.0,Switch,"Aug 29, 1990",http://ufcstats.com/fighter-details/6b16024d44eb03a2,75,185,1500
Windri,Patilima,,8,1,0,False,168,155,71.0,Southpaw,"Jul 19, 1993",http://ufcstats.com/fighter-details/66d42e9503fa108e,71,155,1500
Jorge,Patino,Macaco,38,19,2,False,173,170,,Orthodox,"Aug 05, 1973",http://ufcstats.com/fighter-details/c8cca8f3de5be4b4,,170,1483
Alan,Patrick,Nuguette,15,4,0,False,180,155,74.0,Southpaw,"Jul 19, 1983",http://ufcstats.com/fighter-details/cd7763bcadb5d4c8,74,155,1512
Claude,Patrick,The Prince,14,2,0,False,180,170,75.0,Orthodox,"Jun 14, 1980",http://ufcstats.com/fighter-details/56116a79e4deed06,75,170,1538
Russell,Patrick,,6,4,0,False,175,145,,,,http://ufcstats.com/fighter-details/eafedba0617ced81,,145,1500
Michael,Patt,,12,4,0,False,183,205,,Orthodox,,http://ufcstats.com/fighter-details/83d0de122f2f9664,,205,1463
Justin,Patterson,The Tactician,9,3,0,False,178,170,,,"Dec 07, 1985",http://ufcstats.com/fighter-details/2dc7c49cfaeb867c,,170,1500
Sam,Patterson,,13,2,1,False,190,170,78.0,Orthodox,"Apr 30, 1996",http://ufcstats.com/fighter-details/8b6e5dc2ba1edbe7,78,170,1540
Zac,Pauga,The High Chief,7,3,0,False,188,205,76.0,Orthodox,"Feb 25, 1988",http://ufcstats.com/fighter-details/56f7d7ee06be4aab,76,205,1458
Julio,Paulino,The Dominican Demon,23,5,0,False,183,170,,Orthodox,"Dec 04, 1975",http://ufcstats.com/fighter-details/60c72f7459827881,,170,1462
Thomas,Paull,Juggernaut,11,4,0,False,170,155,67.0,Orthodox,"Oct 15, 1994",http://ufcstats.com/fighter-details/dda67d7d3df6b406,67,155,1500
Sergei,Pavlovich,,19,3,0,False,190,257,84.0,Southpaw,"May 13, 1992",http://ufcstats.com/fighter-details/f14cf73e51b29254,84,257,1600
Pawel,Pawlak,,12,3,0,False,183,170,73.0,Orthodox,"Feb 08, 1989",http://ufcstats.com/fighter-details/9310418684bc896f,73,170,1477
Estevan,Payan,El Terrible,16,12,0,False,178,145,,Orthodox,"Mar 14, 1982",http://ufcstats.com/fighter-details/d0a5ef38a7778ac2,,145,1444
Sarah,Payant,Soulja,1,4,0,False,163,115,,,,http://ufcstats.com/fighter-details/748d4e35f846a029,,115,1500
Roland,Payne,,0,1,0,False,175,205,,Orthodox,,http://ufcstats.com/fighter-details/2e04a3b4a2011b97,,205,1479
Jonathan,Pearce,JSP,14,7,0,False,183,145,71.0,Switch,"May 01, 1992",http://ufcstats.com/fighter-details/87c0b1c696ddfb43,71,145,1520
Joe,Pearson,The Triangular Strangler,45,30,1,False,178,145,,Orthodox,"Mar 28, 1978",http://ufcstats.com/fighter-details/122806b56775a53a,,145,1500
Ross,Pearson,The Real Deal,20,16,0,False,173,155,69.0,Orthodox,"Sep 26, 1984",http://ufcstats.com/fighter-details/4f732e58ed907eff,69,155,1465
Andre,Pederneiras,,1,1,2,False,173,155,,Orthodox,"Mar 22, 1967",http://ufcstats.com/fighter-details/bba678d312590087,,155,1484
Carlo,Pedersoli Jr.,Semento,11,3,0,False,180,170,75.0,Southpaw,"Jun 08, 1993",http://ufcstats.com/fighter-details/198994b47f395af0,75,170,1482
Matt,Pedro,,3,1,0,False,,,,,,http://ufcstats.com/fighter-details/f354c50b8d63d9b3,,,1500
Tyson,Pedro,,10,5,0,False,190,205,79.0,Orthodox,"Sep 17, 1991",http://ufcstats.com/fighter-details/49e96ff8ab781589,79,205,1509
Trevor,Peek,,9,3,0,False,175,145,70.0,Switch,"Jan 09, 1995",http://ufcstats.com/fighter-details/0bc697c5936a2d0a,70,145,1477
Willie,Peeters,,9,10,1,False,175,220,,Orthodox,"Oct 26, 1965",http://ufcstats.com/fighter-details/e7bfdb5e0112891e,,220,1500
Filip,Pejic,,12,2,2,False,173,135,,Orthodox,"Jul 21, 1992",http://ufcstats.com/fighter-details/38ed5a2299230227,,135,1479
